random_text_100.txt,0,0.0012555122375488281,100
random_text_1000.txt,0,0.005923032760620117,1000
random_text_10000.txt,0,0.05965614318847656,10000
random_text_100.txt,5,0.0018100738525390625,100
random_text_1000.txt,5,0.006684303283691406,1000
random_text_10000.txt,5,3.3926286697387695,10000
random_text_100.txt,10,0.0011677742004394531,100
random_text_1000.txt,10,0.03714561462402344,1000
random_text_10000.txt,10,4.187198638916016,10000
random_text_100.txt,15,0.001392364501953125,100
random_text_1000.txt,15,0.077728271484375,1000
random_text_10000.txt,15,4.327831268310547,10000
random_text_100.txt,25,0.001608133316040039,100
random_text_1000.txt,25,0.09684252738952637,1000
random_text_10000.txt,25,4.892477512359619,10000
random_text_100.txt,35,0.0013577938079833984,100
random_text_1000.txt,35,0.28615808486938477,1000
random_text_10000.txt,35,5.938680171966553,10000
random_text_100.txt,50,0.0012865066528320312,100
random_text_1000.txt,50,0.49656105041503906,1000
random_text_10000.txt,50,6.757697105407715,10000
random_text_100.txt,75,0.0018198490142822266,100
random_text_1000.txt,75,0.4608879089355469,1000
random_text_10000.txt,75,7.323098421096802,10000
random_text_100.txt,90,0.0021979808807373047,100
random_text_1000.txt,90,0.6086585521697998,1000
random_text_10000.txt,90,9.625175714492798,10000
